GRB		GCN		Telescope
100816A		11117		 Lulin One-meter
100816A		11126		 MITSuME 50cm
100901A		11159		swift  
100901A		11160		GRB 100901A: Faulkes
100901A		11160		  Faulkes
100901A		11162		  AZT-33IK
100901A		11164		 Gemini-North 8-m
100901A		11166		  Z-600
100901A		11168		  Z-600
100901A		11172		 MITSuME 50cm
100901A		11173		Varkaus, Finland) C-14
100901A		11174		 0.9m SARA-North
100901A		11175		2m. Himalayan Chandra
100901A		11177		GRB 100901A: Vega
100901A		11177		 0.7m Vega
100901A		11178		observations on same
100901A		11179		  ROTSE-3a
100901A		11180		  1.5m
100901A		11184		  0.45-m
100901A		11187		TLS 1.34m Schmidt
100901A		11189		 MITSuME 50cm
100901A		11190		GRB 100901A: Kanata
100901A		11190		 1.5m Kanata
100901A		11191		  Z-600
100901A		11197		2m. Himalayan Chandra
100901A		11198		Lightbuckets 0.61m rental
100901A		11201		  Z-600
100901A		11205		 Murikabushi 1m
100901A		11212		SUBJECT: GRB10901A: Murikabushi
100901A		11212		 Murikabushi 1m
100901A		11221		Westerbork Synthesis Radio
100901A		11234		  0.45-m
100901A		11236		TLS 1.34m Schmidt
100901A		11246		TLS 1.34m Schmidt
100901A		11255		  AZT-11
100901A		11256		Westerbork Synthesis Radio
100901A		11258		 Murikabushi 1m
100901A		11266		  AZT-22
100901A		11270		  AZT-33IK
100905A		11214		swift  
100905A		11215		GRB 100905A: Faulkes
100905A		11215		  Faulkes
100905A		11216		MASTER II robotic
100905A		11220		  1.5m
100905A		11224		 MITSuME 50cm
100905A		11225		 Murikabushi 1m
100906A		11227		swift  
100906A		11229		100906A : Faulkes
100906A		11229		  Faulkes
100906A		11230		  Gemini-North
100906A		11235		on MASTER robotic
100906A		11238		1.34m TLS Schmidt
100906A		11239		 Ondrejov 65cm
100906A		11240		 MITSuME 50cm
100906A		11245		  Virtual
100906A		11245		  Virtual
100906A		11247		1.34m TLS Schmidt
100906A		11249		 Murikabushi 1m
100906A		11252		60/90 cm Schmidt
100906A		11253		CDK 17" F6.8
100906A		11254		 Russian-Turkish 1.5-m
100906A		11267		  Zeiss-2000
100906A		11270		  AZT-33IK
100906A		11340		  0.5m
100906A		11395		(Mt.Terskol observatory), Shajn
101219B		11473		swift  
101219B		11478		2.2 m MPI/ESO
101225A		11493		swift  
101225A		11494		  Zeiss-600
101225A		11495		 Nordic Optical
101225A		11496		 Nordic Optical
101225A		11503		  1.23m
101225A		11506		Palomar 60 inch
101225A		11508		 Nordic Optical
101225A		11519		 Nordic Optical
101225A		11522		 10m Keck-I
101225A		11594		  2.1m
110106B		11525		swift  
110106B		11528		 Xinglong TNT
110106B		11534		 William Herschel
110106B		11537		GRB 110106B: Liverpool
110106B		11537		 2-m Liverpool
110106B		11548		MASTER II robotic
110106B		11552		telescopes, as follows:
110106B		11555		MASTER II robotic
110106B		11555		time Last image
110128A		11603		swift  
110128A		11604		 TAROT robotic
110128A		11605		 2.5m NOT
110128A		11608		4.2 William Herschel
110128A		11618		 MITSuME 50cm
110205A		11629		swift  
110205A		11630		 TAROT robotic
110205A		11633		GRB 110205A: Liverpool
110205A		11633		  Liverpool
110205A		11635		 3m Lick
110205A		11638		FLWO 1.5 m
110205A		11640		 2.5m NOT
110205A		11641		  Zeiss-600
110205A		11643		  1.0m
110205A		11648		  1.0m
110205A		11651		 MITSuME 50cm
110205A		11652		 Murikabushi 1m
110205A		11653		 Lulin 1m
110205A		11655		Lightbuckets 0.61m rental
110205A		11663		Westerbork Synthesis Radio
110205A		11670		2m. Himalayan Chandra
110205A		11672		  AZT-33IK
110205A		11696		  2.2m
110205A		11726		60/90 cm Schmidt
110213A		11705		swift  
110213A		11706		Palomar 60 inch
110213A		11708		GRB 110213A: Bok
110213A		11708		 2.3-m Bok
110213A		11710		Katzman Automatic Imaging
110213A		11713		  AZT-33IK
110213A		11715		Lightbuckets 0.61m rental
110213A		11719		 MITSuME 50cm
110213A		11723		  Bok
110213A		11724		 MITSuME 50cm
110213A		11730		  RAPTOR
110213A		11731		 Xinglong TNT
110213A		11733		 one 2.4m
110213A		11742		  AZT-33IK
110213A		11744		  AZT-11
110213B		11732		automated Palomar 60-inch
110213B		11736		8-m Gemini South
110213B		11743		 2.2m MPI/ESO
110422A		11957		swift  
110422A		11960		MASTER II robotic
110422A		11961		 Nordic Optical
110422A		11962		  Zeiss-1000
110422A		11966		Celestron C-14 (OTA)
110422A		11967		  2.1m
110422A		11970		 Nordic Optical
110422A		11972		 Murikabushi 1m
110422A		11973		  AZT-11
110422A		11974		 Nordic Optical
110422A		11978		 10.4m GTC
110422A		11979		  AZT-11
110422A		11986		  ZTSh
110422A		12007		MASTER II robotic
110503A		11991		swift  
110503A		11993		 10.4m GTC
110503A		11994		 Nordic Optical
110503A		11996		 2m/1.34m Schmidt
110503A		12001		 SARA-North 0.9m
110503A		12004		 a 1.0-m
110503A		12005		  Shajn
110503A		12009		0.2-meter f7 SCT
110503A		12011		 TAROT robotic
110715A		12158		swift  
110715A		12164		  
110715A		12169		2.2 m MPI/ESO
110715A		12171		  Australian
110726A		12196		swift  
110726A		12198		GRB 110726A: Liverpool
110726A		12198		 2-m Liverpool
110726A		12202		  Gemini-North
110726A		12204		 Murikabushi 1m
110726A		12206		 0.82m IAC80
110726A		12210		  AZT-11
110726A		12251		filter exp. magnitude
110731A		12215		swift  
110731A		12218		Fermi Large Area
110731A		12218		 Large Area
110731A		12218		a pair conversion
110731A		12220		 Nordic Optical
110731A		12226		 Murikabushi 1m
110731A		12242		61 cm B&C
110731A		12333		sec 3-sigma lim.
110801A		12228		swift  
110801A		12230		 2m/1.34m Schmidt
110801A		12233		 Murikabushi 1m
110801A		12234		 10.4m GTC
110801A		12238		MASTER II robotic
110801A		12238		MASTER II robotic
110801A		12238		  
110801A		12239		 2m/1.34m Schmidt
110801A		12240		 Murikabushi 1m
110801A		12246		  Shajn
110801A		12275		  Zeiss-600
110801A		12521		MASTER II robotic
110801A		12521		MASTER II robotic
110801A		12521		  
110808A		12256		swift  
110818A		12279		swift  
110918A		12361		0.3m BOOTES-1 robotic
110918A		12365		 Isaac Newton
110918A		12366		 2.2m MPI/ESO
110918A		12367		Palomar 48 inch
110918A		12369		Observatory 0.5-m Planewave
110918A		12375		 10.4m GTC
110918A		12382		GRB 110918A: Liverpool
110918A		12388		 Nickel 40-inch
110918A		12458		Observatory 0.5-m Planewave
111005A		12413		swift  
111005A		12417		 2.2m MPI/ESO
111005A		12420		 miniTAO 1.0m
111005A		12421		  Australia
111005A		12422		  Australia
111005A		12435		  Australia
111008A		12423		swift  
111008A		12427		2.5m Nordic Optical
111008A		12428		2.2 m MPG/ESO
111008A		12432		 82cm IAC80
111008A		12437		 miniTAO 1.0m
111107A		12534		swift  
111107A		12536		 2.2m MPI/ESO
111107A		12536		  
111107A		12537		 Gemini-South 8-m
111107A		12558		  Australian
111107A		12564		  Australian
111117A		12559		swift  
111117A		12560		 2.4m Gao-Mei-Gu
111117A		12563		 Nordic Optical
111117A		12566		 Magellan/Baade 6.5-m
111117A		12567		  Gemini-South
111117A		12568		2.2 m MPI/ESO
111117A		12572		 Nordic Optical
111117A		12576		  AZT-11
111117A		12577		8-m Gemini South
111123A		12587		swift  
111123A		12589		2.4m Gao-Mei-Gu (GMG)
111123A		12591		 MITSuME 50cm
111123A		12595		 2.2-m MPI/ESO
111123A		12613		  Shajn
111123A		12615		  Shajn
111123A		12659		 MITSuME 50cm
111123A		14273		  Keck-I
111129A		12600		swift  
111129A		12605		 2.2-m MPI/ESO
111209A		12632		swift  
111209A		12633		 TAROT robotic
111209A		12634		robotic 60-cm REM
111209A		12635		GRB 111209A: Faulkes
111209A		12635		 2-m Faulkes
111209A		12637		 TAROT robotic
111209A		12645		- t0 Exp
111209A		12647		2.2 m ESO/MPG
111209A		12664		  Australia
111209A		12804		  Australia
111209A		30995		  2.2m
111211A		12668		2.2 m ESO/MPG
111211A		12675		  NOT
111211A		12704		  Zeiss-600
111211A		12802		 10.4m GTC
111225A		12720		swift  
111225A		12721		 TAROT robotic
111225A		12722		 TAROT robotic
111225A		12723		 0.6m Super-LOTIS
111225A		12725		 Xinglong TNT
111225A		12725		assistant of TNT
111225A		12728		 1.23m CAHA
111225A		12729		14-inch Goddard Robotic
111225A		12730		 MITSuME 50cm
111225A		12733		m Keck I
111225A		12740		1.0 meter T100
111225A		12743		 MITSuME 50cm
111225A		12772		Lightbuckets 0.43m rental
111225A		12793		  Shajn
111225A		12893		  AZT-33IK
111225A		12893		  Zeiss-2000
111225A		12893		OT, UL(3 sigma),
111228A		12737		swift  
111228A		12738		 Xinglong TNT
111228A		12742		 TAROT robotic
111228A		12743		 MITSuME 50cm
111228A		12745		  1.04m
111228A		12746		 TAROT robotic
111228A		12748		 1.82m Asiago
111228A		12750		2.5m Nordic Optical
111228A		12751		Dolomites Astronomical Observatory
111228A		12753		 82cm IAC80
111228A		12755		 MITSuME 50cm
111228A		12756		II robotic double
111228A		12757		 2.2-m MPG/ESO
111228A		12758		 TAROT robotic
111228A		12759		 MMT 6.5-m
111228A		12761		 Gemini-South 8-m
111228A		12764		2.5m Nordic Optical
111228A		12767		2.4m Gao-Mei-Gu (GMG)
111228A		12768		 MITSuME 50cm
111228A		12769		1.0 meter T100
111228A		12771		Palomar 60 inch
111228A		12773		GRB 111228A: Liverpool
111228A		12778		2.4m Gao-Mei-Gu (GMG)
111228A		12779		  PROMPT
111228A		12779		Dolomites Astronomical Observatory
111228A		12784		  1.3m
111228A		12787		  Kanata
111228A		12787		1.5 m Kanata
111228A		12788		  Kanata
111228A		12789		II robotic double
111228A		12789		II robotic double
111228A		12791		a 1 m
111228A		12792		Devasthal Fast Optical
111228A		12798		  Shajn
111228A		12809		a 1 m
111228A		12832		  0.45-m
111228A		13069		Italian 3.6m TNG
111229A		12774		swift  
111229A		12775		 2.2-m MPG/ESO
111229A		12777		 Gemini-South 8-m
111229A		12782		GRB 111229A: Faulkes
111229A		12782		 2-m Faulkes
120119A		12859		swift  
120119A		12861		GRB 120119A: Liverpool
120119A		12861		 2-m Liverpool
120119A		12863		2.2 m MPI/ESO
120119A		12865		 Gemini-South 8-m
120119A		12867		 MMT 6.5-m
120119A		12871		  0.45-m
120119A		12878		  1.3m
120119A		12881		  0.45-m
120119A		12882		60-cm robotic REM
120119A		12883		 TAROT robotic
120119A		12892		  AZT-11
120119A		12894		14-inch Goddard Robotic
120119A		12898		a 1 m
120326A		13105		swift  
120326A		13107		 TAROT robotic
120326A		13111		GRB 120326A: Liverpool
120326A		13111		 2-m Liverpool
120326A		13112		 IAC80 82cm
120326A		13113		cm Cichocki robotic
120326A		13117		 2.1m Otto-Struve
120326A		13121		 Lulin 1m
120326A		13122		2.4m Gao-Mei-Gu (GMG)
120326A		13126		a 30cm F/4
120326A		13131		 Xinglong TNT
120326A		13139		a 1 m
120326A		13142		  robotic
120326A		13142		trigger,with our schmidt
120326A		13149		 Xinglong TNT
120326A		13150		 Xinglong TNT
120326A		13155		 Murikabushi 1m
120326A		13160		  robotic
120326A		13170		 Murikabushi 1m
120326A		13172		  robotic
120326A		13172		trigger,with our schmidt
120326A		13177		 Murikabushi 1m
120326A		13178		  Schmidt
120326A		13185		2m. Himalayan Chandra
120326A		13189		  
120326A		13192		  Schmidt
120327A		13123		swift  
120327A		13124		 TAROT robotic
120327A		13124		ESO 3.6 meter
120327A		13125		GRB 120327A: Liverpool
120327A		13125		 2-m Liverpool
120327A		13128		recently re-aluminized REM
120327A		13129		2.2 m MPI/ESO
120327A		13129		 and Liverpool
120327A		13130		 82cm IAC80
120327A		13132		 TAROT robotic
120327A		13133		 Gemini-South 8-m
120327A		13140		 2.1m Otto-Struve
120327A		13144		 Watcher robotic
120327A		13156		 Murikabushi 1m
120327A		13164		 Zadko robotic
120327A		13169		 Murikabushi 1m
120327A		13180		  Australia
120327A		13180		  Australia
120327A		13188		  1.3m
120404A		13208		swift  
120404A		13209		GRB 120404A: Faulkes
120404A		13209		 2-m Faulkes
120404A		13210		MASTER II robotic
120404A		13211		MITSuME 50 cm
120404A		13213		 Gemini-North 8-m
120404A		13221		 Xinglong TNT
120404A		13224		 MITSuME 50cm
120404A		13225		 Murikabushi 1m
120404A		13228		 61-cm B&C
120404A		13228		  B&C
120404A		13229		2.2 m MPG/ESO
120404A		13230		MASTER II robotic
120404A		13232		  1.3m
120404A		13234		  1.04m
120404A		13235		 ORI-25 (0.25-m)
120404A		13235		and ORI-40 (0.4-m)
120404A		13236		  AZT-33IK
120422A		13243		swift  
120422A		13244		GRB 120422A: Faulkes
120422A		13244		 2-m Faulkes
120422A		13245		 Gemini-North 8-m
120422A		13250		 Zadko robotic
120422A		13252		 Nordic Opitcal
120422A		13253		 Xinglong TNT
120422A		13255		 0.6m Super-LOTIS
120422A		13256		2.2 m MPI/ESO
120422A		13263		 Murikabushi 1m
120422A		13267		 Keck 10m
120422A		13273		  AZT-11
120422A		13273		  Shajn
120422A		13273		ISON for Shajn
120422A		13276		  Gemini-North
120422A		13279		 Palomar 200-inch
120422A		13288		50 cm Cassegrain
120422A		13521		  20-inch
120422A		18183		Katzman Automatic Imaging
120521C		13318		swift  
120521C		13319		 TAROT robotic
120521C		13320		SUBJECT: GRB120521C: Liverpool
120521C		13320		  Liverpool
120521C		13322		 William Herschel
120521C		13323		 0.3-m robotic
120521C		13329		MASTER II robotic
120521C		13332		Keck I 10m
120521C		13337		TLS 1.34m Schmidt
120521C		13590		SUBJECT: GRB120805A: Liverpool
120521C		13590		  Liverpool
120624B		13381		swift  
120624B		13385		 0.36m f/7
120624B		13387		2.5m Nordic Optical
120624B		13393		 2.2m MPG/ESO
120711A		13438		 2.2m MPG/ESO
120711A		13439		 REM 60cm
120711A		13444		Fermi Large Area
120711A		13451		  Australia
120711A		13451		  Australia
120711A		13463		  Australia
120711A		13463		  Australia
120711A		13485		  Australia
120711A		13485		  Australia
120712A		13454		swift  
120712A		13457		2.2 m MPG/ESO
120714B		13471		swift  
120714B		13478		2.2 m MPG/ESO
120714B		29318		  2.2m
120716A		13489		inch Oschin Schmidt
120716A		13490		2.5m Nordic Optical
120716A		13492		2.2 m MPG/ESO
120716A		13518		  AZT-11
120716A		13523		  AZT-22
120722A		13499		swift  
120722A		13500		 Xinglong TNT
120722A		13505		  1.5m
120722A		13506		2.2 m MPG/ESO
120722A		13521		  20-inch
120724A		13510		swift  
120724A		13511		 2-m Faulkes
120724A		13512		  Gemini-North
120724A		13520		  AZT-22
120724A		18183		Katzman Automatic Imaging
120729A		13530		swift  
120729A		13531		GRB120729A - Faulkes
120729A		13531		 2-m Faulkes
120729A		13537		 Xinglong TNT
120729A		13543		1.0 meter T100
120729A		13546		13546 SUBJECT: Virtual
120729A		13546		  Virtual
120729A		13548		 Russian-Turkish 1.5-m
120729A		13550		 as follows:
120729A		13551		 2-m Faulkes
120729A		13551		 2-m Liverpool
120729A		18184		Katzman Automatic Imaging
120802A		13555		swift  
120802A		13556		  0.45-m
120802A		13564		14-inch Goddard Robotic
120802A		13609		  0.45-m
120802A		13712		  Shajn
120802A		13712		ISON for Shajn
120805A		13588		swift  
120805A		13589		 TAROT robotic
120805A		13590		SUBJECT: GRB120805A: Liverpool
120805A		13590		  Liverpool
120805A		13591		Calar Alto 1.23m
120805A		13651		GRB 120805A: Liverpool
120805A		13651		  Liverpool
120811C		13622		swift  
120811C		13623		MASTER II robotic
120811C		13624		 TAROT robotic
120811C		13626		 Russian-Turkish 1.5-m
120811C		13628		 10.4m GTC
120811C		13631		  robotic
120811C		13631		trigger,with our schmidt
120811C		13632		2.5m Nordic Optical
120811C		13635		MASTER II robotic
120811C		13636		 Russian-Turkish 1.5-m
120811C		13679		  0.45-m
120811C		13693		  0.4-m
120815A		13645		swift  
120815A		13646		 TAROT robotic
120815A		13648		2.2 m MPG/ESO
120907A		13716		swift  
120907A		13718		MASTER II robotic
120907A		13719		  NOT
120907A		13761		Santel-400AN (0.4-m f/3)
120909A		13727		swift  
120909A		13729		2.2 m MPG/ESO
120909A		13739		 TAROT robotic
120922A		13793		swift  
120922A		13795		 2.2m MPG/ESO
120922A		13799		 TAROT robotic
120923A		13796		swift  
120923A		13798		 TAROT robotic
120923A		13811		2.2 m MPG/ESO
120923A		13817		 MITSuME 50cm
120923A		13820		  0.45-m
120923A		13823		  1.8m
120923A		18183		Katzman Automatic Imaging
121024A		13886		swift  
121024A		13887		 TAROT robotic
121024A		13888		0.3m BOOTES-1B robotic
121024A		13889		Dolomites Astronomical Observatory
121024A		13891		2.2 m MPG/ESO
121024A		13896		 MITSuME 50cm
121024A		13897		 Murikabushi 1m
121024A		13898		2.4m Gao-Mei-Gu (GMG)
121024A		13904		  1.04m
121024A		13928		  1.3m
121024A		13931		  1.0m
121027A		13906		swift  
121027A		13907		swift  
121027A		13911		  Anglo-Australian
121027A		13920		 Anglo Australian
121027A		13926		2.2 m MPG/ESO
121128A		14007		swift  
121128A		14008		 2-m Faulkes
121128A		14013		Our narrow-field RAPTOR-S
121128A		14018		Westerbork Synthesis Radio
121128A		14019		  AZT-33IK
121128A		14023		MITSuME 50 cm
121128A		14024		  AZT-33IK
121128A		14043		  1.04m
121128A		14201		AC-32 (0.7m Maksutov)
121128A		14255		  AZT-22
121201A		14025		swift  
121201A		14026		0.6m BOOTES-4/MET robotic
121201A		14031		 2.2m MPI/ESO
121209A		14045		swift  
121209A		14048		 Gemini-South 8-meter
121209A		14049		 2.2m MPG/ESO
121209A		14050		1.5m Harold Johnson
121209A		14087		  1.0m
121211A		14057		swift  
121211A		14058		121211A - Faulkes
121211A		14058		 2-m Faulkes
121211A		14059		 Keck I
121211A		14062		 MITSuME 50cm
121211A		14077		1.5m Harold Johnson
121211A		14080		1.5m Harold Johnson
121217A		14089		swift  
121217A		14091		2.2 m MPG/ESO
121217A		14097		  Australia
121217A		14097		  Australia
121229A		14115		swift  
121229A		14117		2.2 m MPG/ESO
130215A		14204		swift  
130215A		14206		  DSO-14
130215A		14206		telescope and Morehead
130215A		14207		Lick Shane 3-m
130215A		14209		Palomar 60 inch
130215A		14212		1.5m Harold Johnson
130215A		14213		 TAROT robotic
130215A		14217		behalf of 2.4m
130215A		14217		2.4m Gao-Mei-Gu (GMG)
130215A		14220		 MITSuME 50cm
130215A		14221		2.2 m MPG/ESO
130215A		14222		 Palomar 200-inch
130215A		14227		 Palomar 200-inch
130215A		14237		1.5m Harold Johnson
130215A		14244		48 inch Oschin
130215A		14303		10.4 m GTC
130408A		14361		swift  
130408A		14362		GRB 130408A: Liverpool
130408A		14362		 2-m Liverpool
130408A		14364		2.2 m MPG/ESO
130408A		14372		 Zadko robotic
130408A		14374		  1.3m
130418A		14377		swift  
130418A		14378		 1.23m CAHA
130418A		14379		  robotic
130418A		14379		trigger,with our schmidt
130418A		14380		 10.4m GTC
130418A		14381		  TNG
130418A		14382		 TAROT robotic
130418A		14382		TAROT la Silla
130418A		14385		 1.5 meter
130418A		14386		2.2 m MPG/ESO
130418A		14388		1.5m Harold Johnson
130418A		14393		  1-m
130418A		14401		  1.3m
130418A		14404		1.5m Harold Johnson
130418A		14428		  0.45-m
130418A		14434		Westerbork Synthesis Radio
130418A		14438		1.5m Harold Johnson
130418A		14504		  Schmidt
130418A		14537		  TNG
130420A		14405		GRB 130420A: Faulkes
130420A		14405		 2-m Faulkes
130420A		14406		swift  
130420A		14409		1.5m Harold Johnson
130420A		14413		  1m
130420A		14415		 80cm TNT
130420A		14418		2.4m Gao-Mei-Gu (GMG)
130420A		14427		GLAST Optical Robotic
130420A		14428		  0.45-m
130420A		14431		1.5m Harold Johnson
130420A		14437		 10.4m GTC
130420A		14439		1.5m Harold Johnson
130420A		14441		1.5m Harold Johnson
130420A		14445		GLAST Optical Robotic
130427A		14448		swift  
130427A		14449		 Palomar 60-inch
130427A		14450		  0.45-m
130427A		14452		GRB 130427A: Faulkes
130427A		14452		 2-m Faulkes
130427A		14453		source passed beyond
130427A		14454		MITSuME 50 cm
130427A		14456		 Palomar 60-inch
130427A		14458		  1m
130427A		14459		1.5m Harold Johnson
130427A		14464		  T30
130427A		14465		 MITSuME 50cm
130427A		14466		2.4m Gao-Mei-Gu (GMG)
130427A		14468		 Zadko robotic
130427A		14471		a pair conversion
130427A		14474		  AZT-11
130427A		14475		1.0 meter T100
130427A		14478		2.5m Nordic Optical
130427A		14483		1.5m Harold Johnson
130427A		14486		 1.5-m Kanata
130427A		14489		  1.04m
130427A		14490		0.35-m C-14 f/5.5
130427A		14492		 80cm TNT
130427A		14495		 Nayuta 2-m
130427A		14498		 MITSuME 50cm
130427A		14498		 Murikabushi 1m
130427A		14505		 22-m radio
130427A		14506		1.5m Harold Johnson
130427A		14507		 SARA 0.9m
130427A		14508		a pair conversion
130427A		14509		2.4m Gao-Mei-Gu (GMG)
130427A		14511		Challis Observatory's 0.4-m
130427A		14513		 Murikabushi 1m
130427A		14514		1.5m Harold Johnson
130427A		14517		 Nayuta 2-m
130427A		14518		2.4m Gao-Mei-Gu (GMG)
130427A		14519		Giant Metrewave Radio
130427A		14520		kilometer cubed neutrino
130427A		14523		 SARA 0.9m
130427A		14525		Katzman Automatic Imaging
130427A		14534		 Murikabushi 1m
130427A		14538		1.8 m survey
130427A		14538		  
130427A		14538		  PS1
130427A		14582		  AZT-11
130427A		14592		 1.34m Schmidt
130427A		14597		2.5 Nordic Optical
130427A		14598		  Watcher
130427A		14598		 Watcher robotic
130427A		14605		 Large Binocular
130427A		14606		1.5m Harold Johnson
130427A		14608		GLAST Optical Robotic
130427A		14631		 1.34m Schmidt
130427A		14633		 Palomar 60-inch
130427A		14645		  AZT-33IK
130427A		14662		GLAST Optical Robotic
130427A		14662		Sky Observatory (DSO-14)
130427A		14662		  30"
130427A		14666		1.5m Harold Johnson
130427A		14672		60/90/180 cm Schmidt
130427A		14686		2013cq: Hubble Space
130427A		14686		 Hubble Space
130427A		14865		Giant Metrewave Radio
130427A		14978		 Nordic Opitcal
130427A		19421		 1.34m Schmidt
130427A		30982		  JAST/T80
130427B		14460		swift  
130427B		14461		GRB 130427B: Faulkes
130427B		14461		 2-m Faulkes
130427B		14477		 MITSuME 50cm
130427B		14496		1.5m Harold Johnson
130427B		14499		 Murikabushi 1m
130505A		14563		swift  
130505A		14568		 MITSuME 50cm
130505A		14570		  1m
130505A		14571		 80cm TNT
130505A		14585		  0.7m
130505A		14593		 1.34m Schmidt
130505A		14595		1.5m Harold Johnson
130505A		14602		MITSuME 50 cm
130511A		14620		swift  
130511A		14621		  Gemini-North
130511A		14623		 80cm TNT
130511A		14625		 MITSuME 50cm
130511A		14626		 1.5-m Kanata
130511A		14628		 a 0.6m
130514A		14632		swift  
130514A		14633		 Palomar 60-inch
130514A		14634		2.2 m MPG/ESO
130514A		14643		1.5m Harold Johnson
130514A		14648		  14"
130518A		14675		a pair conversion
130518A		14676		swift  
130518A		14679		1.5m Harold Johnson
130518A		14680		Palomar 60 inch
130518A		14684		1.5m Harold Johnson
130603B		14735		swift  
130603B		14743		 2.5m NOT
130603B		14745		 Magellan/Baade 6.5-m
130603B		14747		  1.0m
130603B		14747		  1.5m
130603B		14748		  Gemini-South
130603B		14761		Palomar 60 inch
130603B		14764		1.5m Harold Johnson
130603B		14770		MASTER II robotic
130603B		14865		Giant Metrewave Radio
130603B		14895		public Hubble Space
130603B		19152		2.5m Nordic Optical
130603B		20222		 Hubble Space
130604A		14752		swift  
130604A		14753		 Palomar 60-inch
130604A		14754		Katzman Automatic Imaging
130604A		14756		  0.45-m
130604A		14758		  0.45-m
130604A		14760		 MITSuME 50cm
130604A		14762		m Gemini North
130606A		14781		swift  
130606A		14782		 0.6m TELMA
130606A		14782		 1.23m CAHA
130606A		14783		2.5m Nordic Optical
130606A		14784		Survey Facility 1.4m
130606A		14785		130606A - Liverpool
130606A		14785		 2-m Liverpool
130606A		14789		14789 SUBJECT: Virtual
130606A		14789		  Virtual
130606A		14791		automatic 0.53m RC
130606A		14797		1.0 meter T100
130606A		14799		1.5m Harold Johnson
130606A		14800		 a 1-m
130606A		14804		robotic Palomar 60-inch
130606A		14806		14781)with AS-32 (0.7m)
130606A		14807		2.2 m MPG/ESO
130606A		14818		 TAROT robotic
130606A		14824		1.5m Harold Johnson
130606A		14840		130606A - Liverpool
130606A		14840		Telescope and Faulkes
130606A		14840		2-m robotic Liverpool
130606A		14840		 2-m Faulkes
130606A		14840		North and Liverpool
130606A		14864		  AZT-11
130610A		14842		swift  
130610A		14843		130610A - Liverpool
130610A		14843		 2-m Liverpool
130610A		14846		Palomar 60 inch
130610A		14846		  Liverpool
130610A		14854		 a 1-m
130610A		14860		  0.45-m
130610A		14907		  Shajn
130610A		14908		 TAROT robotic
130612A		14874		swift  
130612A		14875		GRB 130612A: Liverpool
130612A		14875		 2-m Liverpool
130612A		14876		reset by our
130612A		14878		2.5-m Nordic Optical
130612A		14879		Palomar 60 inch
130612A		14880		1.5m Harold Johnson
130612A		14881		  1.5m
130612A		14883		 TAROT robotic
130612A		14885		 Zadko robotic
130612A		14889		 MITSuME 50cm
130612A		14890		  0.45-m
130612A		14914		GLAST Optical Robotic
130612A		14914		  14"
130701A		14953		swift  
130701A		14960		Palomar 60 inch
130701A		14963		MITSuME 50 cm
130702A		14971		a pair conversion
130702A		14975		  1m
130702A		14976		  1m
130702A		14977		Italian 3.6m TNG
130702A		14978		 Nordic Opitcal
130702A		14980		1.5m Harold Johnson
130702A		14981		Palomar 60-inch robotic
130702A		14983		 Nordic Opitcal
130702A		14984		Italian 3.6m TNG
130702A		14985		 6.5m Magellan
130702A		14985		 5m Hale
130702A		14987		Westerbork Synthesis Radio
130702A		14992		 Xinglong TNT
130702A		14993		1.5m Harold Johnson
130702A		14994		2.5-m Nordic Optical
130702A		14996		  AZT-22
130702A		14998		m Palomar Hale
130702A		15000		Italian 3.6m TNG
130702A		15002		Giant Metrewave Radio
130702A		15003		  AZT-22
130702A		15009		 Xinglong TNT
130702A		15243		 Russian-Turkish 1.5-m
130831A		15139		swift  
130831A		15140		GRB 130831A: Faulkes
130831A		15142		  1m
130831A		15143		MITSuME 50 cm
130831A		15146		 Xinglong 60cm
130831A		15150		automatic 0.53m RC
130831A		15152		Observations via Virtual
130831A		15152		  Virtual
130831A		15153		= f/9.3 Ritchey-Chretien
130831A		15156		0.35m C-14 OTA
130831A		15161		1.0 meter T100
130831A		15164		  41"
130831A		15165		1.5m Harold Johnson
130831A		15166		  Virtual
130831A		15167		automatic 0.53m RC
130831A		15179		1.5m Harold Johnson
130831A		15186		 AZT-8 (0.7m)
130831A		15188		  SANTEL-400AN
130831A		15189		 AZT-8 (0.7m)
130831A		15190		  AZT-22
130831A		15237		  AZT-22
130831A		15242		1.5m Harold Johnson
130831A		15244		 1.5-m Russian-Turkish
130831A		15274		1.5m Harold Johnson
130831A		15321		1.5m Harold Johnson
130831A		18673		MASTER II robotic
130907A		15183		swift  
130907A		15184		MASTER II robotic
130907A		15191		  14"
130907A		15191		  41"
130907A		15192		1.5m Harold Johnson
130907A		15193		  14"
130907A		15193		  41"
130907A		15193		GLAST Optical Robotic
130907A		15194		1.34m Tautenburg Schmidt
130907A		15196		a pair conversion
130907A		15207		Westerbork Synthesis Radio
130907A		15208		1.5m Harold Johnson
130907A		15209		1.5m Harold Johnson
130907A		15220		MASTER II robotic
130907A		15223		1.5m Harold Johnson
130907A		15240		  AZT-22
130925A		15246		swift  
130925A		15247		2.2 m MPG/ESO
130925A		15252		 TAROT robotic
130925A		15258		1.5m Harold Johnson
130925A		15262		1.5m Harold Johnson
130925A		15263		 AZT-8 (0.7m)
130925A		15268		a pair conversion
131004A		15303		swift  
131004A		15305		Italian 3.6m TNG
131004A		15306		GRB 131004A: Liverpool
131004A		15306		 2-m Liverpool
